..
Name                                                                                                                              OS       Location                                                                                                                                                                                                                                                 
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_04-LTS-amd64-server-20170330-en-us-30GB                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_04-LTS-amd64-server-20170508-en-us-30GB                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_04-LTS-amd64-server-20170516-en-us-30GB                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_04-LTS-amd64-server-20170610-en-us-30GB                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_04-LTS-amd64-server-20170619.1-en-us-30GB                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20161012.3-en-us-30GB                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20161020.1-en-us-30GB                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20161205-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20161214-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20170103-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20170222-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20170307-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20170330-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20170613-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-16_10-amd64-server-20170619.1-en-us-30GB                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-17_04-amd64-server-20170412.1-en-us-30GB                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-17_04-amd64-server-20170615-en-us-30GB                                                   Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-17_04-amd64-server-20170619.1-en-us-30GB                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu-Core-16-amd64-20170104-en-us-8GB                                                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170613-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170614-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170615-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170616-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170617-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170618-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170619-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170620-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-artful-17_10-amd64-server-20170621-en-us-30GB                                Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170327-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170328-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170330-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170404-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170417-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170421-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170424-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170427-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-precise-12_04_5-LTS-amd64-server-20170502-en-us-30GB                         Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170512-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170517-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170526.4-en-us-30GB                        Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170530-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170601-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170602-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170605-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170613-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170615-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-trusty-14_04_5-LTS-amd64-server-20170619-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170610-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170612-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170613-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170615-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170616-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170617-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170618-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170619.1-en-us-30GB                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-xenial-16_04-LTS-amd64-server-20170621-en-us-30GB                            Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170612-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170613-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170614-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170615-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170616-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170618-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170619.1-en-us-30GB                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170620-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-yakkety-16_10-amd64-server-20170621-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170613-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170613.1-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170614-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170615-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170617-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170618-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170619-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170619.1-en-us-30GB                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170621-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b39f27a8b8c64d52b05eac6a62ebad85__Ubuntu_DAILY_BUILD-zesty-17_04-amd64-server-20170622-en-us-30GB                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-manager-3-0-proxy-byos-v20170130                                                           Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-manager-3-0-proxy-byos-v20170320                                                           Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-manager-3-0-server-byos-v20170130                                                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-manager-3-0-server-byos-v20170320                                                          Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-opensuse-leap-42-2-v20170320                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-opensuse-leap-42.2-v20170124                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-byos-v20160916                                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-byos-v20170320                                                                 Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-priority-v20161221                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-priority-v20170320                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-priority-v20170622                                                             Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-sapcal-v20161024                                                               Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
b4590d9e3ed742e4a1d46e5424aa335e__suse-sles-11-sp4-v20161221                                                                      Linux    Southeast Asia, Australia East, Australia Southeast, Brazil South, Canada Central, North Europe, West Europe, Central India, South India, West India, Japan East, Japan West, UK South, UK West, Central US, South Central US, West US 2, West Central US
